policy_renewal_number,policy_premium_band,customer_age,location_code,location_score,market_segment,policy_type,payment_frequency,customer_education_level,customer_occupation_sector,policy_category_two,policy_cover_level,customer_email_verified,payment_method,is_joint_policy,policy_excess,customer_home_ownership,customer_credit_one,customer_credit_two,customer_credit_three,customer_salary_band,customer_age_scaled,customer_gender,additional_customer_flag,policy_item_category,claim_flag
10,1,53,10,337,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,52,0,0,13,0
12,0,49,17,262,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,45,2,0,15,0
10,1,58,5,431,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,60,2,0,10,0
11,0,55,11,375,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,55,0,0,5,1
9,3,54,4,356,4,7,1,9,6,3,2,,1,0,700,0,332,773,424,2,53,0,0,5,0
5,0,58,17,431,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,60,2,0,3,0
8,1,48,20,243,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,43,2,0,11,0
9,1,35,11,0,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,21,0,0,2,0
5,2,48,15,243,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,43,0,0,13,0
12,2,58,20,431,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,60,2,0,5,0
1,0,35,5,0,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,21,2,0,0,0
8,2,43,21,150,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,34,0,0,5,0
2,2,46,5,206,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,39,3,0,12,0
4,0,52,20,318,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,50,2,0,13,0
10,0,40,17,93,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,29,3,0,14,0
5,0,40,20,93,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,29,2,0,14,0
2,1,44,4,168,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,36,0,0,6,0
5,6,36,21,18,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,22,0,0,3,0
6,2,54,17,356,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,53,0,0,13,0
3,0,54,15,356,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,53,3,0,11,0
0,2,37,1,37,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,24,0,0,11,0
11,0,48,10,243,3,1,2,7,0,5,1,,0,0,700,1,190,0,686,0,43,2,0,15,0
10,3,43,20,150,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,34,0,0,9,0
8,0,44,20,168,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,36,3,0,5,1
11,1,54,5,356,2,5,0,3,4,10,6,,1,1,1200,3,710,936,1000,3,53,0,0,5,1
1,0,40,20,93,3,1,2,7,0,5,1,,0,0,700,1,190,0,686,0,29,2,0,9,0
5,2,49,15,262,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,45,0,0,8,0
0,2,35,20,0,3,1,2,7,0,5,1,,0,0,700,1,190,0,686,0,21,0,0,4,0
9,2,54,20,356,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,53,0,0,5,1
5,1,40,11,93,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,29,0,0,4,0
4,0,52,15,318,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,50,2,0,14,0
12,0,37,11,37,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,24,2,0,2,0
5,0,54,20,356,3,1,2,7,0,5,1,,0,0,700,1,190,0,686,0,53,0,1,8,1
0,1,35,17,0,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,21,0,0,4,0
12,0,47,20,225,0,9,2,9,2,6,2,,0,0,350,3,174,431,431,2,41,0,0,11,0
2,2,49,15,262,4,7,1,1,6,3,2,,1,0,700,3,332,773,424,2,45,2,0,0,0
1,0,35,2,0,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,21,0,0,13,0
0,0,35,15,0,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,21,2,0,2,0
10,4,66,20,581,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,74,2,0,8,0
11,4,37,5,37,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,24,2,0,4,0
11,1,40,4,93,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,29,1,0,7,0
0,0,40,21,93,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,29,0,0,13,0
5,2,35,17,0,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,21,1,0,6,0
8,2,49,4,262,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,45,0,0,5,0
7,0,40,1,93,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,29,0,0,14,0
0,1,40,20,93,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,29,0,0,4,0
12,2,57,20,412,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,58,2,0,4,0
3,1,48,17,243,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,43,0,0,11,0
12,2,53,11,337,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,52,2,0,8,1
2,0,54,17,356,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,53,2,0,7,0
11,3,37,11,37,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,24,0,0,14,0
0,0,48,15,243,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,43,2,0,2,0
5,3,52,17,318,1,4,1,5,3,1,2,,0,0,350,0,237,309,155,2,50,0,0,15,0
6,0,41,17,112,4,6,0,2,1,0,2,,1,0,1200,0,452,832,656,5,31,2,0,6,0
2,0,40,0,93,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,29,0,0,14,0
0,1,52,17,318,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,50,0,0,0,0
11,5,38,20,56,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,26,2,0,1,0
7,0,52,0,318,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,50,2,0,1,0
12,1,47,20,225,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,41,0,0,10,0
2,2,43,19,150,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,34,2,0,4,0
1,1,43,20,150,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,34,2,0,12,0
11,0,49,5,262,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,45,2,0,11,0
11,0,45,19,187,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,38,2,0,12,0
0,1,41,17,112,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,31,0,0,7,0
5,2,44,1,168,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,36,2,0,5,0
0,0,56,6,393,1,0,2,9,8,9,2,,0,0,0,2,0,118,200,0,57,0,0,15,0
11,2,53,20,337,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,52,0,0,8,1
2,1,53,20,337,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,52,2,0,2,0
11,2,68,17,618,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,77,0,0,7,0
10,2,43,20,150,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,34,1,0,0,0
11,1,41,17,112,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,31,2,0,6,0
1,0,36,20,18,5,10,0,8,5,7,2,,1,0,1250,3,456,654,0,4,22,0,0,6,0
0,0,43,17,150,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,34,2,0,13,0
10,3,37,21,37,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,24,0,0,1,0
7,0,45,15,187,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,38,0,0,15,0
10,4,43,11,150,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,34,1,0,8,0
10,1,40,3,93,4,7,1,9,6,3,2,,1,0,700,0,332,773,424,2,29,2,0,7,0
0,0,39,21,75,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,27,1,0,12,0
11,2,45,5,187,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,38,3,0,8,0
10,0,49,2,262,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,45,0,0,14,0
5,0,49,17,262,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,45,2,0,15,0
12,4,61,4,487,1,4,1,5,3,1,2,,0,0,350,0,237,309,155,2,65,2,0,3,0
6,2,37,11,37,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,24,3,0,5,0
3,2,37,15,37,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,24,2,0,1,0
3,3,36,4,18,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,22,2,1,2,1
0,0,39,1,75,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,27,3,0,11,0
0,0,44,11,168,4,7,1,9,6,3,2,,1,0,700,0,332,773,424,2,36,0,0,0,0
11,0,57,20,412,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,58,1,0,8,1
10,2,41,21,112,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,31,0,0,8,0
9,2,41,3,112,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,31,0,0,3,0
12,1,56,20,393,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,57,0,0,1,0
10,0,64,20,543,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,71,2,0,0,0
5,0,40,1,93,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,29,2,0,9,0
5,0,40,8,93,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,29,2,0,2,0
7,1,45,21,187,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,38,2,0,15,0
0,1,35,17,0,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,21,3,0,15,0
0,3,43,19,150,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,34,0,0,9,0
12,2,40,5,93,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,29,3,0,8,1
7,0,49,5,262,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,45,2,0,6,0
0,4,46,5,206,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,39,2,0,12,0
9,0,37,15,37,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,24,0,0,6,0
12,0,46,20,206,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,39,2,0,2,1
7,1,49,21,262,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,45,2,0,15,0
2,0,40,11,93,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,29,2,0,8,0
4,0,44,21,168,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,36,1,0,6,0
1,3,41,21,112,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,31,2,0,11,0
12,2,50,5,281,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,46,2,0,8,0
12,2,49,11,262,5,2,1,4,7,8,2,,0,0,700,2,455,999,910,5,45,1,0,15,0
5,2,43,17,150,4,8,1,1,6,2,6,,1,0,700,3,452,802,536,0,34,2,0,11,0
2,0,45,20,187,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,38,0,0,13,0
10,0,39,20,75,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,27,3,0,15,0
4,0,37,21,37,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,24,1,1,5,1
1,3,40,4,93,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,29,0,0,4,0
12,1,38,5,56,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,26,3,0,12,0
8,0,61,20,487,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,65,0,1,2,1
0,1,36,5,18,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,22,2,0,1,0
1,0,43,21,150,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,34,2,0,5,1
10,2,48,20,243,4,7,1,1,6,3,2,,1,0,700,3,332,773,424,2,43,0,0,4,0
0,3,48,17,243,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,43,3,0,7,0
12,0,54,5,356,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,53,0,0,8,0
6,2,42,11,131,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,33,2,0,1,0
8,3,40,5,93,2,5,0,9,4,10,6,,1,1,1200,2,710,936,1000,3,29,2,0,4,0
12,2,40,20,93,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,29,2,0,14,0
1,0,37,20,37,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,24,0,0,14,0
8,0,46,21,206,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,39,2,0,10,0
10,0,52,17,318,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,50,2,0,11,0
4,2,48,20,243,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,43,0,0,3,0
12,2,42,15,131,1,4,1,5,3,1,2,,0,0,350,0,237,309,155,2,33,0,0,13,0
2,1,48,4,243,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,43,0,0,14,0
7,2,35,19,0,4,7,1,9,6,3,2,,1,0,700,0,332,773,424,2,21,2,0,1,0
3,0,37,17,37,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,24,2,0,4,0
9,1,57,4,412,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,58,2,0,2,0
4,3,39,5,75,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,27,0,0,5,0
10,0,40,21,93,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,29,3,0,8,1
9,0,42,3,131,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,33,2,0,13,0
3,0,46,20,206,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,39,2,0,14,0
0,0,50,15,281,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,46,2,1,2,1
8,0,43,15,150,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,34,0,0,4,0
9,1,39,11,75,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,27,3,0,4,0
10,0,43,1,150,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,34,3,0,12,0
0,0,53,15,337,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,52,1,0,14,0
2,0,47,20,225,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,41,1,0,7,0
6,0,41,15,112,1,0,2,0,8,9,2,,0,0,0,3,0,118,200,0,31,0,0,7,0
11,1,49,17,262,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,45,0,0,7,0
10,0,50,1,281,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,46,0,0,1,0
12,1,47,20,225,4,7,1,9,6,3,2,,1,0,700,0,332,773,424,2,41,0,0,13,0
10,2,38,20,56,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,26,2,0,1,0
3,3,40,1,93,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,29,2,0,11,0
5,0,46,9,206,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,39,0,0,4,0
3,3,48,20,243,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,43,2,0,4,0
5,2,48,11,243,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,43,0,0,12,0
0,0,40,18,93,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,29,2,0,12,0
8,0,52,18,318,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,50,3,0,4,0
1,1,43,20,150,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,34,2,0,11,0
4,0,49,11,262,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,45,1,0,14,0
12,2,40,5,93,2,5,0,3,4,10,6,,1,1,1200,3,710,936,1000,3,29,2,0,15,0
8,1,35,20,0,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,21,2,0,13,0
5,0,45,21,187,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,38,2,0,5,0
10,2,37,5,37,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,24,0,0,15,0
0,0,40,11,93,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,29,0,0,11,0
1,2,39,4,75,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,27,2,0,3,0
6,0,43,15,150,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,34,0,0,4,0
11,1,45,6,187,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,38,2,0,2,0
8,1,40,3,93,4,7,1,1,6,3,2,,1,0,700,3,332,773,424,2,29,0,0,14,0
3,0,42,17,131,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,33,0,0,8,0
5,1,47,1,225,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,41,2,0,3,0
0,2,35,19,0,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,21,0,0,15,0
3,0,37,15,37,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,24,3,0,10,0
10,1,49,5,262,4,6,0,2,1,0,2,,1,0,1200,0,452,832,656,5,45,0,0,0,0
10,2,41,17,112,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,31,0,0,15,0
2,0,50,11,281,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,46,0,0,9,0
0,2,44,20,168,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,36,0,0,6,0
0,0,49,3,262,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,45,0,0,11,0
0,2,39,18,75,2,5,0,9,4,10,6,,1,1,1200,2,710,936,1000,3,27,2,0,15,0
0,3,37,21,37,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,24,3,0,11,0
3,1,38,19,56,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,26,2,0,1,0
10,1,50,17,281,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,46,2,0,3,0
0,1,45,1,187,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,38,0,0,8,0
10,1,40,20,93,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,29,0,0,10,0
0,0,47,17,225,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,41,0,0,14,0
8,1,36,4,18,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,22,0,0,14,0
1,0,45,18,187,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,38,2,0,5,0
7,2,40,1,93,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,29,0,0,11,0
4,2,41,15,112,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,31,2,0,11,0
2,0,57,1,412,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,58,2,0,6,0
1,0,47,15,225,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,41,0,0,12,0
8,0,43,4,150,4,7,1,1,6,3,2,,1,0,700,3,332,773,424,2,34,1,0,8,0
11,0,47,5,225,4,6,0,2,1,0,2,,1,0,1200,0,452,832,656,5,41,2,0,5,1
4,1,37,5,37,5,10,0,9,5,7,2,,1,0,1250,0,456,654,0,4,24,0,0,15,0
12,2,45,20,187,1,4,1,5,3,1,2,,0,0,350,0,237,309,155,2,38,2,0,6,0
10,0,46,17,206,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,39,0,0,9,0
11,2,38,20,56,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,26,2,0,14,0
3,2,45,4,187,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,38,3,0,13,0
10,2,36,20,18,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,22,0,0,15,0
7,0,52,11,318,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,50,2,0,15,0
11,2,37,4,37,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,24,1,0,12,0
8,1,48,5,243,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,43,1,0,9,0
11,2,39,2,75,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,27,2,0,11,0
1,2,50,5,281,2,5,0,9,4,10,6,,1,1,1200,2,710,936,1000,3,46,2,0,7,0
5,2,49,17,262,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,45,2,0,8,1
3,1,48,11,243,1,0,2,9,8,9,2,,0,0,0,2,0,118,200,0,43,2,0,6,0
2,3,40,20,93,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,29,3,0,12,0
11,5,47,20,225,4,6,0,2,1,0,2,,1,0,1200,0,452,832,656,5,41,0,0,14,0
1,3,41,20,112,4,6,0,2,1,0,2,,1,0,1200,3,452,832,656,5,31,1,0,14,0
12,1,36,20,18,0,9,2,6,2,6,2,,0,0,350,2,174,431,431,2,22,0,0,10,0
2,2,38,11,56,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,26,0,0,9,0
2,1,47,11,225,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,41,2,0,14,0
9,1,35,4,0,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,21,2,0,1,0
10,6,47,20,225,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,41,0,0,6,0
10,1,44,20,168,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,36,0,0,2,1
12,0,46,5,206,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,39,2,0,10,0
5,2,48,20,243,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,43,2,0,1,0
11,3,62,20,506,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,67,0,0,12,0
3,1,43,15,150,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,34,2,0,5,0
11,1,36,15,18,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,22,0,0,0,0
11,0,44,1,168,1,0,2,0,8,9,2,,0,0,0,3,0,118,200,0,36,2,0,11,0
3,2,42,20,131,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,33,0,0,7,0
8,1,55,7,375,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,55,0,0,14,0
11,0,49,5,262,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,45,2,0,4,0
1,2,42,11,131,4,8,1,1,6,2,6,,1,0,700,3,452,802,536,0,33,3,0,0,0
12,4,50,20,281,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,46,2,0,13,0
10,0,58,5,431,1,4,1,5,3,1,2,,0,0,350,0,237,309,155,2,60,0,1,5,1
11,0,43,15,150,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,34,1,0,12,0
2,0,40,5,93,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,29,1,0,7,0
10,0,39,20,75,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,27,0,0,1,0
0,1,42,15,131,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,33,2,0,6,0
3,0,58,10,431,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,60,0,0,0,0
10,0,47,20,225,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,41,0,0,0,0
11,3,39,11,75,5,10,0,8,5,7,2,,1,0,1250,3,456,654,0,4,27,0,0,3,0
4,1,54,4,356,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,53,2,0,7,0
0,2,48,20,243,4,7,1,9,6,3,2,,1,0,700,0,332,773,424,2,43,0,0,9,0
7,0,52,20,318,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,50,2,0,3,0
9,2,58,20,431,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,60,2,0,2,0
0,0,41,11,112,1,0,2,0,8,9,2,,0,0,0,3,0,118,200,0,31,2,0,13,0
10,0,47,11,225,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,41,0,0,13,0
4,0,45,9,187,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,38,2,1,5,1
0,0,48,11,243,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,43,3,0,0,0
7,2,40,5,93,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,29,0,0,7,0
6,2,43,16,150,2,5,0,9,4,10,6,,1,1,1200,2,710,936,1000,3,34,2,0,8,0
10,0,38,0,56,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,26,2,0,3,0
9,4,40,20,93,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,29,2,0,13,0
2,1,39,20,75,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,27,2,0,12,0
4,1,44,17,168,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,36,2,0,0,0
4,0,44,17,168,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,36,2,0,12,0
0,0,52,11,318,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,50,0,0,11,0
3,2,39,4,75,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,27,0,0,14,0
2,0,47,6,225,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,41,2,0,11,0
11,2,40,15,93,5,3,1,1,6,4,2,,1,0,700,0,456,773,424,2,29,0,0,2,1
2,1,38,15,56,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,26,0,0,3,0
2,0,49,11,262,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,45,0,0,7,0
2,0,40,19,93,1,0,2,0,8,9,2,,0,0,0,3,0,118,200,0,29,0,0,2,0
7,2,52,1,318,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,50,3,0,1,0
0,0,48,0,243,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,43,0,0,2,0
12,1,48,18,243,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,43,0,0,1,0
3,1,49,2,262,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,45,2,0,3,0
7,2,43,20,150,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,34,0,0,12,0
11,0,50,1,281,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,46,2,0,11,0
3,2,39,20,75,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,27,2,0,6,0
12,0,36,11,18,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,22,2,0,10,0
10,4,42,17,131,4,8,1,1,6,2,6,,1,0,700,0,452,802,536,0,33,0,0,4,0
3,1,38,15,56,1,0,2,9,8,9,2,,0,0,0,2,0,118,200,0,26,0,0,4,0
12,3,56,20,393,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,57,0,0,11,0
4,2,38,20,56,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,26,3,0,10,0
0,1,56,6,393,2,5,0,3,4,10,6,,1,1,1200,2,710,936,1000,3,57,0,0,11,0
1,0,47,15,225,1,0,2,0,8,9,2,,0,0,0,2,0,118,200,0,41,2,0,1,0
10,0,50,21,281,2,5,0,9,4,10,6,,1,1,1200,2,710,936,1000,3,46,2,0,6,0
0,0,44,1,168,4,7,1,1,6,3,2,,1,0,700,0,332,773,424,2,36,3,0,1,0
0,2,44,3,168,5,10,0,8,5,7,2,,1,0,1250,0,456,654,0,4,36,0,0,9,0
